Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"10863","","","None","10.0.0.8","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: US
State/Province: California
Locality: San Jose
Organization: Netgear
Common Name: www.routerlogin.net
Email Address: support@netgear.com

Issuer Name: 

Country: US
State/Province: California
Locality: San Jose
Organization: Netgear
Common Name: www.routerlogin.net
Email Address: support@netgear.com

Serial Number: 22 E1 0E 3A A8 E0 E4 FF 22 C9 58 19 DF 47 FF D1 D3 58 DC 64 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Sep 23 14:59:30 2021 GMT
Not Valid After: Sep 21 14:59:30 2031 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 E6 F5 80 AF 4B 4B E3 73 E0 A2 A3 FA 8E 2E DE 7F 96 A6 0D 
            F2 FD DF 3E C7 83 01 14 92 15 93 A6 49 06 C2 06 98 A9 42 39 
            B5 A0 35 E8 E8 C2 34 25 28 DF BF 0B 62 8F 8E D6 11 CB EF 54 
            71 31 F3 49 61 0A 09 92 28 66 40 FC A7 5A 63 52 77 F1 A9 84 
            F9 14 CC CA 61 E8 8A BB 0F 5D A7 54 D8 B3 58 C9 20 02 C5 8D 
            3C BE AA D5 EE F3 4B 20 01 C4 6D FC 5F 4A 35 15 13 18 83 36 
            C9 85 13 CD C6 13 1E 3E DF 4F 27 76 08 71 5A 71 5F 25 D2 BC 
            BE A6 28 63 5C 98 18 4E 65 08 37 18 9F DA 62 0A 75 15 42 75 
            5A D5 84 91 FA 5D 72 09 C5 04 ED F3 FB BD 12 88 8C 7F 5D 9B 
            D3 D3 B1 FD 59 53 3F 2A 21 72 BD 5C 16 FF 23 0C 27 83 AB 15 
            79 98 C0 94 6B 61 85 1A 1D 4D 90 E6 B1 C8 68 68 73 30 43 81 
            8E C5 FE EC 7C 21 47 C4 04 51 97 42 8B 03 C4 00 97 24 36 78 
            DE 69 C6 8C A6 7B 02 7B A5 75 8E 77 3E DC 35 87 EB 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 08 6E F9 27 EC 6B CF C5 88 0F 79 E5 78 4D 3B DF F7 3C 83 
           8B 60 8C AE 8F 95 98 E4 CE D0 D5 2C 0E AF CB 9A C9 3B 5A 81 
           77 A2 B5 D2 DB 7C B1 41 CE 4E 7D 91 62 69 C2 C9 71 52 2D 93 
           93 2B 33 6B 7A 6F 25 7D D8 8E 8E 72 01 6F 6E 70 80 DC 6C 2C 
           1A 4A E7 B8 D6 46 8D D1 69 1A 51 30 A1 61 63 45 24 9E C5 F4 
           A5 9F 8F D9 14 60 E6 DF 69 BB 95 AF F0 1C 18 A7 D3 1D CA 55 
           41 36 63 3C 73 B6 4D D5 D7 DE 0B 31 C2 FF 9D A2 20 90 2F 15 
           17 9D 3D F4 6F A1 7C 16 BF 36 F0 F7 26 E8 65 EE 00 F5 13 2D 
           54 C9 19 4C AB 5C DC 9F 87 15 F6 70 E7 A6 41 DB 71 A2 71 AF 
           FB 33 3B 4C 09 9F 31 1B C2 47 52 08 CD 77 76 3E 23 76 C4 A4 
           33 94 7B F1 83 FB 0E 00 95 79 E4 60 9F 25 0F C6 87 85 71 00 
           30 F2 DC B9 C4 11 23 43 4A A3 43 E8 26 D7 A3 C8 A6 58 FA E3 
           EC 1E C4 E9 A6 2C A1 CF D1 4D 1E 27 B6 A6 B5 CA 53 

Extension: Key Usage (2.5.29.15)
Critical: 0
Key Usage: Digital Signature, Key Encipherment, Data Encipherment


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: www.routerlogin.net
DNS: routerlogin.net
DNS: www.orbilogin.com
DNS: orbilogin.net
DNS: routerlogin.com
DNS: orbilogin.com
DNS: www.routerlogin.com
DNS: www.orbilogin.net


Fingerprints : 

SHA-256 Fingerprint: 9A 3B 78 18 78 60 97 4E 28 18 CD 8D 75 63 19 CC 37 FA 0D 66 
                     94 41 C6 58 75 7B 87 7F D2 8E A4 A4 
SHA-1 Fingerprint: 5A 71 E0 95 AD 32 9F 7C CD 43 D8 CA CC 83 A8 70 73 0B F9 89 
MD5 Fingerprint: 31 8B 8E 18 5D 07 84 21 33 3B FD EF 08 28 72 F7 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIEcDCCA1igAwIBAgIUIuEOOqjg5P8iyVgZ30f/0dNY3GQwDQYJKoZIhvcNAQELBQAwgYkxCzAJBgNVBAYTAlVTMRMwEQYDVQQIDApDYWxpZm9ybmlhMREwDwYDVQQHDAhTYW4gSm9zZTEQMA4GA1UECgwHTmV0Z2VhcjEcMBoGA1UEAwwTd3d3LnJvdXRlcmxvZ2luLm5ldDEiMCAGCSqGSIb3DQEJARYTc3VwcG9ydEBuZXRnZWFyLmNvbTAeFw0yMTA5MjMxNDU5MzBaFw0zMTA5MjExNDU5MzBaMIGJMQswCQYDVQQGEwJVUzETMBEGA1UECAwKQ2FsaWZvcm5pYTERMA8GA1UEBwwIU2FuIEpvc2UxEDAOBgNVBAoMB05ldGdlYXIxHDAaBgNVBAMME3d3dy5yb3V0ZXJsb2dpbi5uZXQxIjAgBgkqhkiG9w0BCQEWE3N1cHBvcnRAbmV0Z2Vhci5jb20wggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDm9YCvS0vjc+Cio/qOLt5/lqYN8v3fPseDARSSFZOmSQbCBpipQjm1oDXo6MI0JSjfvwtij47WEcvvVHEx80lhCgmSKGZA/KdaY1J38amE+RTMymHoirsPXadU2LNYySACxY08vqrV7vNLIAHEbfxfSjUVExiDNsmFE83GEx4+308ndghxWnFfJdK8vqYoY1yYGE5lCDcYn9piCnUVQnVa1YSR+l1yCcUE7fP7vRKIjH9dm9PTsf1ZUz8qIXK9XBb/Iwwng6sVeZjAlGthhRodTZDmschoaHMwQ4GOxf7sfCFHxARRl0KLA8QAlyQ2eN5pxoymewJ7pXWOdz7cNYfrAgMBAAGjgc0wgcowCwYDVR0PBAQDAgSwMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjCBmwYDVR0RBIGTMIGQghN3d3cucm91dGVybG9naW4ubmV0gg9yb3V0ZXJsb2dpbi5uZXSCEXd3dy5vcmJpbG9naW4uY29tgg1vcmJpbG9naW4ubmV0gg9yb3V0ZXJsb2dpbi5jb22CDW9yYmlsb2dpbi5jb22CE3d3dy5yb3V0ZXJsb2dpbi5jb22CEXd3dy5vcmJpbG9naW4ubmV0MA0GCSqGSIb3DQEBCwUAA4IBAQAIbvkn7GvPxYgPeeV4TTvf9zyDi2CMro+VmOTO0NUsDq/Lmsk7WoF3orXS23yxQc5OfZFiacLJcVItk5MrM2t6byV92I6OcgFvbnCA3GwsGkrnuNZGjdFpGlEwoWFjRSSexfSln4/ZFGDm32m7la/wHBin0x3KVUE2Yzxztk3V194LMcL/naIgkC8VF5099G+hfBa/NvD3Juhl7gD1Ey1UyRlMq1zcn4cV9nDnpkHbcaJxr/szO0wJnzEbwkdSCM13dj4jdsSkM5R78YP7DgCVeeRgnyUPxoeFcQAw8ty5xBEjQ0qjQ+gm16PIplj64+wexOmmLKHP0U0eJ7amtcpT
-----END CERTIFICATE-----","","","","","None","","","","2008/05/19","2021/02/03","","",""
"11002","","","None","10.0.0.8","udp","53","DNS Server Detection","A DNS server is listening on the remote host.","The remote service is a Domain Name System (DNS) server, which
provides a mapping between hostnames and IP addresses.","Disable this service if it is not needed or restrict access to
internal hosts only if the service is available externally.","https://en.wikipedia.org/wiki/Domain_Name_System","","","","","","None","","","","2003/02/13","2017/05/16","","",""
"11219","","","None","10.0.0.8","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open","","","","","None","","","","2009/02/04","2022/08/15","","",""
"11219","","","None","10.0.0.8","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","","","","","None","","","","2009/02/04","2022/08/15","","",""
"11819","","","None","10.0.0.8","udp","69","TFTP Daemon Detection","A TFTP server is listening on the remote port.","The remote host is running a TFTP (Trivial File Transfer Protocol)
daemon. TFTP is often used by routers and diskless hosts to retrieve
their configuration. It can also be used by worms to propagate.","Disable this service if you do not use it.","","","","","","","None","","","","2003/08/13","2019/11/22","","",""
"11936","","","None","10.0.0.8","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Linux Kernel 2.6
Confidence level : 65
Method : SinFP

 
The remote host is running Linux Kernel 2.6","","","","","None","","","","2003/12/09","2022/03/09","","",""
"19506","","","None","10.0.0.8","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.4.1
Nessus build : 20091
Plugin feed version : 202211131352
Scanner edition used : Nessus
Scanner OS : WINDOWS
Scanner distribution : win-x86-64
Scan type : Normal
Scan name : Home
Scan policy used : Basic Network Scan
Scanner IP : 10.0.0.3
Port scanner(s) : nessus_syn_scanner 
Port range : default
Ping RTT : 18.548 ms
Thorough tests : no
Experimental tests : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
Display superseded patches : yes (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 30
Max checks : 4
Recv timeout : 5
Backports : None
Allow post-scan editing : Yes
Scan Start Date : 2022/11/13 21:48 Mountain Standard Time
Scan duration : 1235 sec
","","","","","None","","","","2005/08/26","2022/06/09","","",""
"21643","","","None","10.0.0.8","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv13
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    TLS_AES_128_GCM_SHA256        0x13, 0x01       -             -        AES-GCM(128)           AEAD
    TLS_AES_256_GCM_SHA384        0x13, 0x02       -             -        AES-GCM(256)           AEAD
    TLS_CHACHA20_POLY1305_SHA256  0x13, 0x03       -             -        ChaCha20-Poly1305(256) AEAD


SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256


SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","","","","None","","","","2006/06/05","2022/07/25","","",""
"22964","","","None","10.0.0.8","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port.","","","","","None","","","","2007/08/19","2022/07/26","","",""
"22964","","","None","10.0.0.8","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1 server answered on this port.
","","","","","None","","","","2007/08/19","2022/07/26","","",""
"22964","","","None","10.0.0.8","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.","","","","","None","","","","2007/08/19","2022/07/26","","",""
